dept,siren,epci_nom,i005,i006,i010,i012,i015,i017,i032,i033,i034,i035,i036,i037,i038,i043,i044,i047,i048,i049,i051,i052,i053,i054,i056,i057,i058,i064,i065,i066,i067,i068,i069,i070,i071,i072,i073,i077,i083,i084,i085,i086,i087,i089,i094,i095,i096,i097,i106,i108,i110,i111,i112,i113,i114,i115,i119,i126,i127,i128,i129,i130,i131,i134,i135,i142,i147,i148,i149,i150,i151,i156,i157,i158,i161,i162,i164
03,240300657,CC du Pays d'Huriel,93.06,0.0,51.39,54.55,79.17,100.0,75.0,50.49,39.89,68.67,0.0,0.0,0.0,31.82,55.18,0.0,0.0,41.72,15.65,0.0,0.0,0.1,27.28,4.49,0.0,0.0,0.0,30.08,27.64,0.0,0.0,51.5,0.0,100.0,0.0,70.68,26.04,47.65,81.41,0.0,20.15,31.56,43.57,4.44,0.0,68.69,0.0,6.12,0.0,95.87,0.0,100.0,82.41,37.0,84.62,70.09,40.53,54.3,41.37,0.0,73.11,50.0,47.49,0.0,17.67,43.65,0.0,0.0,68.97,100.0,25.63,76.52,0.0,48.21,56.16
04,200034700,CA Durance-Lubéron-Verdon Agglomération,100.0,84.21,61.11,32.55,,0.0,25.0,67.35,55.9,25.33,17.44,100.0,45.35,46.91,64.39,79.53,62.54,46.01,29.58,17.74,0.0,1.31,76.05,22.82,29.74,80.0,0.0,35.89,71.41,74.07,57.58,23.93,95.5,100.0,100.0,22.91,56.49,56.18,53.85,0.0,22.06,24.55,37.2,19.17,100.0,60.15,75.44,86.29,0.0,0.0,14.36,52.25,38.62,100.0,30.77,60.21,39.39,44.7,28.38,37.67,68.65,41.07,25.8,89.13,46.67,41.04,25.8,32.6,66.67,50.0,32.01,81.52,8.0,61.07,40.68
04,200067437,CA Provence-Alpes-Agglomération,,,77.78,,,0.0,25.0,65.44,48.88,6.0,37.53,100.0,49.42,46.73,53.16,54.06,43.53,43.87,31.64,25.81,0.0,0.6,62.44,17.03,73.97,0.0,0.0,47.74,87.51,58.15,32.02,23.93,100.0,50.0,100.0,74.84,54.65,68.09,69.23,0.0,62.02,24.55,35.76,63.61,100.0,49.44,0.0,72.57,26.42,18.14,40.51,0.0,62.18,100.0,30.77,51.85,38.26,45.03,41.5,27.0,100.0,46.43,88.55,97.69,8.71,41.69,5.27,0.0,65.52,0.0,31.47,85.0,0.0,61.07,46.61
04,200068625,"CC Alpes-Provence-Verdon ""Sources de lumière""",64.08,0.0,69.44,83.25,0.0,0.0,25.0,74.12,32.02,0.0,0.0,0.0,65.7,51.64,74.87,0.0,0.0,34.36,50.73,27.42,0.0,0.4,100.0,12.91,55.96,73.33,0.0,100.0,36.02,32.22,26.45,23.93,100.0,100.0,100.0,92.23,100.0,70.88,44.23,0.0,27.27,24.55,30.29,100.0,100.0,48.87,100.0,44.09,0.0,67.16,11.5,0.0,99.06,100.0,46.15,47.67,18.56,48.34,58.77,0.0,100.0,42.86,67.67,83.69,0.0,0.0,0.0,0.0,71.26,100.0,11.82,92.17,0.0,61.07,28.97
04,200068765,CC du Sisteronais-Buëch,100.0,0.0,58.33,96.83,36.31,0.0,25.0,59.12,39.61,0.0,0.0,3.85,44.77,44.55,53.28,11.88,0.0,40.18,36.8,8.06,0.0,0.91,100.0,12.1,100.0,0.0,0.0,39.61,47.52,4.07,15.97,23.93,100.0,50.0,100.0,87.69,72.86,50.74,36.86,0.0,42.15,24.55,29.6,75.56,50.0,51.71,0.0,51.48,0.0,93.54,34.81,3.08,2.35,100.0,30.77,53.56,30.68,40.73,47.66,5.33,100.0,44.64,35.84,100.0,10.24,24.95,100.0,0.0,71.26,50.0,18.46,88.59,0.0,61.07,33.32
04,200071025,CC Haute-Provence - Pays de Banon,95.19,22.67,37.5,96.95,72.45,0.0,25.0,61.03,50.0,0.0,0.0,0.0,58.14,42.55,61.87,15.25,0.0,45.71,34.39,37.1,0.0,0.8,100.0,14.62,0.0,0.0,0.0,12.89,52.12,34.07,0.0,23.93,100.0,100.0,100.0,82.27,52.45,39.56,21.79,0.0,60.22,24.55,34.14,0.0,50.0,46.68,100.0,33.54,0.0,81.2,31.69,44.72,81.47,100.0,38.46,62.3,34.09,46.69,51.81,0.0,100.0,37.5,39.16,39.04,24.71,36.15,0.0,0.0,66.67,50.0,10.76,78.91,0.0,61.07,36.13
04,200071033,CC Jabron-Lure-Vançon-Durance,62.73,0.0,56.94,86.61,48.44,0.0,50.0,60.78,61.8,24.67,0.0,100.0,48.26,48.91,57.07,0.0,23.93,51.84,16.51,0.0,0.0,0.8,100.0,14.69,0.0,13.33,0.0,9.64,77.76,48.15,36.45,23.93,100.0,100.0,47.7,83.63,44.05,60.29,86.22,0.0,87.78,24.55,44.89,,0.0,40.01,43.86,41.98,52.15,62.43,59.75,0.0,50.29,100.0,30.77,75.59,46.59,41.72,48.33,18.67,90.89,46.43,82.53,29.16,34.0,58.33,0.0,0.0,67.82,100.0,20.32,80.43,0.0,61.07,41.61
04,200072304,CC Vallée de l'Ubaye - Serre-Ponçon,64.04,47.08,94.44,34.55,0.0,0.0,25.0,59.56,44.94,0.0,0.0,0.0,75.0,30.55,69.19,21.49,0.0,42.33,47.46,0.0,0.0,0.2,100.0,14.21,100.0,86.67,0.0,100.0,61.27,100.0,52.01,23.93,100.0,100.0,100.0,92.82,100.0,75.15,59.62,0.0,66.24,24.55,42.71,3.06,0.0,29.09,0.0,64.14,0.0,50.67,37.22,0.0,99.38,100.0,46.15,54.89,35.98,63.91,49.67,17.67,100.0,44.64,81.93,99.01,43.95,0.0,0.0,0.0,67.82,100.0,43.69,94.13,0.0,61.07,0.0
04,240400440,CC Pays Forcalquier et Montagne de Lure,100.0,80.7,43.06,100.0,0.35,50.38,25.0,66.91,38.48,0.0,0.0,100.0,42.44,51.45,67.05,38.19,0.0,45.4,35.94,0.0,0.0,0.7,100.0,15.34,0.0,60.0,76.79,36.35,86.96,68.15,31.37,23.93,100.0,100.0,100.0,77.41,61.57,64.12,50.32,0.0,79.62,24.55,25.69,0.0,100.0,59.69,100.0,49.37,9.2,43.95,38.91,29.02,79.91,100.0,46.15,53.94,24.24,28.15,53.28,10.67,100.0,39.29,95.88,85.83,47.24,27.47,0.0,0.0,66.67,100.0,12.88,80.87,0.0,61.07,30.77
05,200067320,CC Serre-Ponçon Val d'Avance,78.91,0.0,69.44,82.71,27.55,85.61,50.0,59.8,56.18,21.33,0.0,0.0,59.3,53.09,60.73,26.45,0.0,49.69,22.18,0.0,0.0,0.7,100.0,15.14,0.0,66.67,0.0,25.67,49.49,28.15,6.63,39.1,100.0,100.0,100.0,74.58,48.94,47.65,79.17,0.0,9.9,25.59,48.38,100.0,0.0,47.06,0.0,9.28,13.91,84.66,32.33,36.03,41.26,100.0,46.15,75.21,53.41,60.6,40.16,0.0,77.56,51.79,69.78,7.91,15.48,53.78,0.0,0.0,67.82,100.0,31.21,95.11,58.0,33.57,44.68
05,200067445,CC Buëch-Dévoluy,79.6,0.0,47.22,91.27,0.0,0.0,50.0,58.82,41.85,0.0,0.0,0.0,71.51,32.73,60.1,19.31,0.0,46.01,30.78,0.0,0.0,0.6,100.0,12.94,100.0,86.67,0.0,87.69,41.99,100.0,57.41,39.1,100.0,100.0,100.0,90.02,88.1,61.32,27.56,0.0,34.8,25.59,38.02,100.0,0.0,43.47,0.0,59.92,18.84,86.75,49.78,0.0,86.5,100.0,46.15,62.87,38.64,48.34,54.75,43.0,100.0,48.21,75.8,62.27,42.62,17.97,0.0,0.0,67.82,100.0,36.25,95.33,0.0,33.57,22.77
05,200067452,CC du Guillestrois et du Queyras,87.9,0.0,75.0,90.73,0.0,0.0,25.0,57.35,51.69,0.0,0.0,100.0,81.98,56.36,64.52,22.57,0.0,46.01,44.02,48.39,0.0,0.5,100.0,12.57,100.0,100.0,0.0,100.0,76.01,94.07,15.81,39.1,100.0,100.0,100.0,93.25,100.0,77.94,23.08,0.0,12.04,25.59,47.05,100.0,0.0,24.48,0.0,54.64,0.0,64.83,47.39,0.0,98.32,100.0,46.15,58.69,43.18,69.21,59.3,61.0,100.0,48.21,65.06,100.0,0.0,21.87,100.0,0.0,66.67,100.0,51.93,93.8,0.0,33.57,0.0
05,200067742,CC Serre-Ponçon,100.0,0.0,72.22,34.16,0.0,0.0,25.0,63.24,55.9,0.0,28.99,0.0,76.16,54.0,71.21,36.49,26.61,46.32,40.24,58.06,0.0,0.91,100.0,18.94,33.07,100.0,0.0,48.9,48.78,80.37,54.79,39.1,100.0,100.0,100.0,78.7,100.0,72.94,61.54,0.0,36.31,25.59,44.35,32.22,100.0,51.57,73.68,75.74,0.0,29.78,15.26,0.0,97.94,100.0,46.15,55.27,47.73,53.31,49.4,57.33,100.0,46.43,82.43,79.57,46.76,70.89,0.0,0.0,67.82,100.0,60.42,95.33,0.0,33.57,14.77
05,200067825,CA Gap-Tallard-Durance,95.83,0.0,56.94,66.73,,42.76,50.0,60.29,62.08,100.0,57.27,48.85,51.74,57.82,39.52,76.88,75.98,51.23,48.84,16.13,0.0,1.21,5.35,25.03,100.0,100.0,33.93,35.42,69.32,73.33,68.71,39.1,100.0,100.0,100.0,18.35,56.19,69.41,69.55,0.0,61.38,25.59,46.83,70.56,100.0,27.49,15.79,82.07,0.0,0.0,23.04,49.57,8.85,100.0,46.15,50.14,46.21,52.32,20.75,27.0,88.0,46.43,54.02,100.0,31.38,58.65,0.0,0.0,,100.0,45.02,92.28,0.0,33.57,38.9
05,200068096,CC Champsaur-Valgaudemar,100.0,0.0,66.67,88.23,0.0,0.0,50.0,58.09,43.26,0.0,0.0,24.23,69.19,57.64,65.78,9.67,0.0,47.85,31.3,0.0,0.0,0.6,100.0,16.94,100.0,100.0,0.0,87.46,62.86,16.3,3.69,39.1,100.0,50.0,100.0,85.91,100.0,71.18,37.5,0.0,51.82,25.59,53.82,87.22,0.0,50.32,100.0,50.42,0.0,80.76,34.78,0.0,98.06,100.0,46.15,64.39,43.94,54.97,54.48,22.67,100.0,48.21,64.86,66.39,0.0,33.54,0.0,0.0,70.11,100.0,44.22,94.24,0.0,33.57,25.55
05,240500439,CC du Briançonnais,88.72,25.33,75.0,93.61,0.0,0.0,25.0,65.44,52.53,0.0,82.29,73.46,72.09,56.36,53.91,73.91,66.96,60.43,55.89,87.1,0.0,0.6,100.0,18.16,100.0,100.0,0.0,89.31,49.11,82.96,72.65,39.1,100.0,100.0,100.0,91.19,100.0,79.41,54.81,0.0,44.18,25.59,49.96,25.28,100.0,53.25,0.0,79.96,61.54,6.25,27.27,0.0,97.79,100.0,46.15,50.71,44.7,66.23,40.7,43.33,100.0,44.64,83.63,100.0,38.48,66.35,0.0,0.0,65.52,100.0,56.71,91.3,20.0,33.57,0.0
05,240500462,CC du Pays des Ecrins,100.0,0.0,68.06,100.0,0.0,0.0,50.0,61.76,49.16,0.0,17.71,0.0,74.42,31.64,49.75,51.67,19.24,51.23,31.13,0.0,0.0,0.3,100.0,11.78,100.0,100.0,44.64,37.28,43.74,100.0,37.26,39.1,100.0,100.0,100.0,93.84,100.0,75.29,30.77,0.0,44.06,25.59,49.79,100.0,50.0,34.55,0.0,45.15,0.0,0.0,53.02,0.0,97.68,100.0,46.15,67.43,42.8,68.54,42.7,13.33,100.0,46.43,60.14,49.26,7.14,49.22,0.0,0.0,71.26,100.0,59.36,93.7,22.0,33.57,6.35
06,200030195,Métropole Nice Côte d'Azur,,,70.83,,,0.0,0.0,82.35,64.33,20.67,35.33,100.0,38.37,53.82,40.4,83.19,86.16,62.27,76.87,69.35,0.0,1.81,75.84,37.2,32.61,73.33,0.0,57.26,100.0,51.11,100.0,51.71,100.0,0.0,100.0,63.86,69.87,61.47,64.74,0.0,26.52,18.04,47.31,0.0,100.0,71.37,49.12,96.84,0.0,0.0,3.41,0.0,59.53,100.0,38.46,51.47,31.06,51.32,12.99,2.67,48.33,30.36,40.26,94.73,19.52,15.08,0.0,53.53,,0.0,21.65,3.04,16.0,56.43,51.65
06,200039857,CA du Pays de Grasse,57.89,0.0,68.06,74.7,0.0,0.0,0.0,83.09,65.73,40.0,23.26,100.0,54.65,53.27,55.68,84.49,79.73,57.36,29.41,24.19,0.0,1.91,100.0,35.63,9.0,66.67,0.0,37.28,81.1,55.56,73.63,51.71,100.0,0.0,100.0,49.51,59.68,50.59,41.03,0.0,21.95,18.04,51.11,45.83,100.0,70.88,0.0,95.78,0.0,0.0,51.25,0.0,73.41,100.0,46.15,70.85,53.03,43.38,21.42,29.67,48.07,39.29,55.22,63.59,0.0,14.4,0.0,100.0,60.92,0.0,30.94,28.48,40.0,56.43,61.58
06,200039915,CA Cannes Pays de Lérins,100.0,100.0,86.11,87.27,,100.0,0.0,83.82,58.43,0.0,40.79,100.0,76.74,56.18,40.15,94.06,97.23,61.04,58.99,58.06,0.0,2.41,99.33,42.63,46.72,100.0,78.57,67.71,95.84,47.41,100.0,51.71,68.52,0.0,45.73,18.06,91.2,62.06,55.77,0.0,4.69,18.04,41.77,0.0,100.0,72.4,100.0,100.0,0.0,0.0,88.75,0.0,0.0,100.0,53.85,46.53,33.71,41.72,13.52,27.0,31.97,30.36,32.53,100.0,94.29,84.38,0.0,69.95,62.07,100.0,21.12,0.0,0.0,56.43,53.13
06,200039931,CC Alpes d'Azur,100.0,55.26,72.22,0.0,,0.0,0.0,79.41,32.87,0.0,0.0,0.0,62.79,50.18,80.93,0.0,0.0,35.89,44.54,4.84,0.0,0.5,100.0,13.75,100.0,0.0,0.0,36.35,39.85,0.0,50.7,51.71,100.0,100.0,100.0,95.33,97.99,70.0,57.37,0.0,24.15,18.04,30.96,100.0,100.0,53.84,0.0,43.04,0.0,0.0,20.98,0.0,95.47,100.0,53.85,60.78,31.06,41.72,60.91,0.0,100.0,42.86,51.41,45.14,0.0,0.0,0.0,0.0,66.67,100.0,6.77,76.74,0.0,56.43,40.9
06,240600551,CA de la Riviera Française,,,72.22,,,99.47,0.0,89.71,59.55,0.0,13.57,100.0,65.7,49.27,54.92,75.87,51.25,65.03,94.24,50.0,0.0,1.01,100.0,35.55,0.0,33.33,0.0,66.32,51.57,0.0,82.64,51.71,100.0,100.0,100.0,90.08,60.38,76.18,67.31,0.0,14.59,18.04,45.1,1.11,100.0,39.82,100.0,93.67,3.12,0.0,10.08,0.0,97.26,100.0,53.85,55.65,37.5,52.32,25.7,0.0,48.23,33.93,21.39,21.91,0.0,4.69,0.0,100.0,62.07,100.0,17.93,45.11,0.0,56.43,52.42
06,240600585,CA de Sophia Antipolis,83.51,68.64,66.67,0.0,,0.0,0.0,83.33,66.01,0.0,19.3,100.0,65.7,59.45,47.73,84.49,88.53,64.11,47.46,66.13,0.0,2.52,70.54,41.31,32.73,66.67,0.0,47.5,76.72,49.26,100.0,51.71,100.0,0.0,100.0,8.66,67.5,39.56,68.59,0.0,0.0,18.04,53.04,31.67,100.0,47.49,0.0,97.89,0.0,0.0,6.93,0.0,72.79,100.0,53.85,57.17,50.76,58.28,15.8,39.0,41.37,30.36,31.53,100.0,51.57,52.92,0.0,100.0,59.77,0.0,37.05,0.0,0.0,56.43,62.23
06,240600593,CC du Pays des Paillons,100.0,83.08,72.22,27.06,0.0,0.0,0.0,84.31,61.52,42.0,0.0,100.0,45.35,42.18,70.83,41.56,33.44,55.21,31.13,38.71,0.0,1.21,100.0,26.85,0.0,0.0,0.0,20.79,75.08,7.41,33.33,51.71,100.0,0.0,0.0,60.44,46.47,64.71,68.59,0.0,62.71,18.04,48.63,0.0,0.0,67.38,100.0,58.86,0.0,0.0,71.47,0.0,81.59,100.0,46.15,74.83,60.61,53.31,29.32,0.0,58.96,48.21,58.23,6.75,72.29,46.48,0.0,24.35,60.92,50.0,25.63,0.0,10.0,56.43,59.32
07,200016905,CC du Pays de Lamastre,90.59,0.0,0.0,31.64,69.91,87.8,25.0,52.94,34.55,0.0,0.0,0.0,50.58,33.64,66.54,0.0,0.0,38.65,35.08,27.42,0.0,0.0,72.04,4.88,100.0,0.0,0.0,1.51,18.16,0.0,58.72,21.79,100.0,100.0,100.0,80.57,49.17,49.12,65.71,0.0,23.74,40.33,42.68,,0.0,56.75,0.0,40.93,0.0,70.49,11.37,6.38,72.24,100.0,69.23,61.54,21.97,49.67,62.52,87.0,100.0,48.21,65.46,69.52,0.0,0.0,0.0,0.0,74.71,100.0,20.32,50.76,0.0,55.0,44.71
07,200039808,CC des Gorges de l'Ardèche,77.71,77.5,8.33,0.0,52.92,0.0,75.0,58.09,46.35,0.0,0.0,100.0,58.14,51.27,69.95,34.82,0.0,43.25,29.41,0.0,0.0,0.8,70.59,16.65,100.0,26.67,0.0,25.9,66.15,44.81,16.3,21.79,100.0,50.0,55.37,19.57,90.58,66.32,57.37,0.0,86.74,40.33,32.04,19.72,0.0,57.7,100.0,54.64,0.0,0.0,29.12,0.0,0.0,100.0,53.85,61.73,41.29,33.11,43.11,41.67,94.02,46.43,36.04,86.66,17.14,30.99,0.0,0.0,67.82,100.0,25.1,34.24,0.0,55.0,28.19
07,200039824,CC Ardèche des Sources et Volcans,100.0,0.0,8.33,28.38,64.39,0.0,50.0,60.29,35.11,0.0,0.0,100.0,52.33,40.73,62.12,27.97,0.0,38.65,35.43,93.55,0.0,0.1,100.0,11.73,0.0,13.33,0.0,61.9,52.83,37.41,0.0,21.79,100.0,100.0,100.0,78.55,56.56,68.97,72.76,0.0,100.0,40.33,34.95,100.0,0.0,70.41,0.0,59.92,98.56,0.0,32.5,0.0,97.38,100.0,53.85,61.35,27.27,39.74,47.12,51.0,100.0,48.21,88.55,40.2,21.71,51.82,0.0,0.0,68.97,100.0,17.66,48.48,0.0,55.0,28.52
07,200039832,CC Pays des Vans en Cévennes,100.0,0.0,8.33,65.15,67.71,0.0,0.0,59.93,37.64,0.0,0.0,0.0,55.23,53.82,67.55,0.0,0.0,42.64,30.78,0.0,0.0,0.6,59.88,10.84,79.65,53.33,0.0,39.84,41.55,68.89,11.71,21.79,100.0,100.0,100.0,59.72,75.55,66.47,71.15,0.0,25.07,40.33,25.37,0.0,0.0,52.21,100.0,46.2,0.0,0.0,16.66,0.0,0.0,87.43,61.54,54.51,12.5,33.44,46.72,39.67,100.0,33.93,70.58,80.23,49.19,0.0,0.0,0.0,68.97,100.0,9.96,49.89,0.0,55.0,30.87
07,200041366,CC Rhône Crussol,88.89,86.84,0.0,91.27,,0.0,75.0,59.31,69.66,100.0,0.0,100.0,63.95,60.36,33.71,77.57,69.46,57.36,28.55,66.13,0.0,1.01,100.0,25.18,100.0,46.67,0.0,26.6,56.45,63.7,72.81,21.79,96.03,100.0,9.86,20.52,36.81,51.91,52.56,0.0,6.54,40.33,68.96,0.0,0.0,74.92,0.0,78.9,0.0,0.0,14.41,0.0,0.0,100.0,53.85,69.71,68.56,65.56,22.62,90.67,38.37,50.0,45.98,41.68,44.33,68.96,20.72,0.0,62.07,100.0,50.07,20.87,16.0,55.0,59.06
07,200041465,CC Val Eyrieux,95.83,0.0,0.0,0.0,83.33,0.0,50.0,50.37,34.83,0.0,0.0,0.0,29.07,44.36,55.05,0.0,0.0,35.58,33.36,27.42,0.0,0.0,45.01,13.59,100.0,73.33,0.0,42.16,23.75,0.0,33.82,21.79,100.0,100.0,100.0,86.2,58.86,33.68,73.72,0.0,44.76,40.33,46.23,79.72,50.0,71.06,0.0,47.26,56.3,58.64,29.44,0.0,97.97,100.0,61.54,56.03,41.67,47.68,39.76,38.33,100.0,50.0,48.39,100.0,22.19,0.0,0.0,0.0,71.26,100.0,19.26,58.8,0.0,55.0,51.71
07,200071405,CC Ardèche Rhône Coiron,98.98,0.0,1.39,0.0,36.67,53.09,25.0,55.88,50.28,90.0,23.44,6.92,37.79,50.91,53.03,62.93,47.19,41.1,20.64,16.13,0.0,1.21,48.55,14.51,100.0,0.0,0.0,27.06,53.22,38.15,40.38,21.79,100.0,0.0,0.0,49.46,30.04,25.44,75.96,0.0,40.47,40.33,39.61,38.89,0.0,67.49,0.0,60.97,0.0,13.83,20.0,0.0,0.0,100.0,46.15,69.52,40.15,45.03,34.54,2.33,58.18,46.43,31.33,63.76,42.24,59.9,100.0,35.18,63.22,100.0,34.93,11.85,78.0,55.0,51.77
07,200071413,CA Privas Centre Ardèche,84.82,5.46,0.0,53.47,34.2,0.0,50.0,54.41,44.94,56.0,39.47,81.92,40.12,45.45,46.46,53.15,37.46,42.64,30.61,50.0,0.0,0.6,100.0,15.79,100.0,0.0,0.0,40.3,41.88,51.85,28.91,21.79,100.0,0.0,100.0,71.6,40.91,60.44,57.05,0.0,83.5,40.33,45.49,67.22,100.0,59.41,0.0,63.08,0.0,15.19,20.78,2.23,82.71,100.0,30.77,58.88,42.42,45.7,37.08,52.67,83.74,48.21,56.22,100.0,32.19,49.77,0.0,12.0,65.52,50.0,37.32,26.96,8.0,55.0,48.58
07,200072007,CC Montagne d'Ardèche,100.0,0.0,6.94,49.94,55.21,0.0,25.0,52.94,37.08,0.0,0.0,0.0,67.44,41.27,57.7,0.0,0.0,36.2,52.97,24.19,0.0,0.0,0.0,9.83,0.0,0.0,0.0,14.98,33.83,15.56,0.0,21.79,100.0,100.0,100.0,91.88,100.0,43.68,50.0,0.0,50.09,40.33,43.14,100.0,0.0,54.18,0.0,35.65,0.0,80.42,21.92,15.12,99.38,100.0,61.54,58.5,13.26,54.97,71.49,0.0,100.0,48.21,64.46,70.84,0.0,0.0,0.0,0.0,73.56,100.0,5.18,71.52,0.0,55.0,35.65
07,200072015,CA Annonay Rhône Agglo,94.3,89.19,12.5,36.14,,55.98,50.0,54.12,55.62,100.0,61.23,100.0,38.95,56.18,36.36,71.96,75.31,52.45,22.36,27.42,0.0,0.6,100.0,16.19,60.13,6.67,0.0,35.89,45.82,70.0,33.99,21.79,88.89,50.0,0.0,0.0,26.63,41.47,21.47,0.0,54.14,40.33,51.62,0.0,100.0,68.08,0.0,69.41,0.0,8.52,10.59,16.27,15.71,100.0,46.15,65.91,51.89,54.64,23.16,58.0,54.86,50.0,35.64,91.27,61.1,73.96,100.0,0.0,64.37,100.0,31.47,31.41,38.0,55.0,46.81
07,200073096,CA Arche Agglo,93.87,77.12,5.56,67.49,56.25,15.23,75.0,55.64,60.67,94.0,0.0,100.0,55.23,56.55,42.93,58.33,55.98,51.23,28.55,30.65,0.0,0.91,70.73,17.77,100.0,26.67,0.0,17.77,42.76,51.11,34.48,21.79,58.47,0.0,0.0,27.3,34.29,31.32,17.31,0.0,44.47,40.33,58.23,8.89,100.0,65.31,0.0,66.24,0.0,28.6,16.88,52.31,0.0,86.71,46.15,68.95,57.2,60.26,30.25,69.0,51.06,50.0,48.8,68.86,52.48,53.52,100.0,12.32,63.22,0.0,40.24,0.0,60.0,55.0,51.52
07,200073245,CC du Bassin d'Aubenas,96.42,11.54,2.78,40.39,36.98,48.61,50.0,55.88,48.88,51.33,0.97,0.0,37.21,52.0,57.07,63.22,72.46,47.85,23.9,45.16,0.0,0.8,100.0,18.4,27.24,0.0,0.0,34.96,81.21,55.56,71.66,21.79,100.0,50.0,100.0,6.08,55.0,63.53,61.22,0.0,59.24,40.33,40.9,28.06,100.0,68.88,0.0,71.52,3.54,0.0,36.87,0.0,5.76,100.0,46.15,55.08,34.47,38.08,25.44,42.67,71.45,44.64,63.05,100.0,54.57,69.95,12.81,0.0,66.67,100.0,31.47,6.52,0.0,55.0,42.48
07,240700302,CC du Pays Beaume-Drobie,100.0,0.0,8.33,48.83,74.39,0.0,25.0,52.94,36.52,0.0,0.0,100.0,69.77,50.18,69.32,0.0,0.0,43.25,34.22,75.81,0.0,1.01,19.17,14.92,0.0,46.67,0.0,42.62,40.02,52.96,14.0,21.79,100.0,100.0,100.0,59.0,69.69,63.09,65.71,0.0,87.55,40.33,29.77,57.5,0.0,69.77,0.0,50.42,18.32,0.0,32.55,0.0,0.0,100.0,61.54,60.97,12.12,25.5,50.33,32.67,100.0,39.29,86.35,89.62,29.1,6.54,100.0,0.0,66.67,100.0,16.07,36.85,0.0,55.0,28.9
07,240700617,CC Val de Ligne,100.0,71.05,8.33,38.55,56.25,61.2,50.0,55.39,36.52,0.0,0.0,100.0,41.28,44.91,61.62,14.17,0.0,38.34,25.8,67.74,0.0,0.6,58.52,10.81,13.43,0.0,0.0,81.88,29.83,42.96,3.69,21.79,100.0,100.0,100.0,41.66,45.21,79.41,79.17,0.0,100.0,40.33,26.68,12.5,0.0,69.97,0.0,58.86,0.0,0.0,28.41,0.0,0.0,100.0,61.54,57.36,29.55,11.26,44.98,11.67,100.0,46.43,100.0,66.06,34.62,47.21,0.0,0.0,64.37,100.0,18.73,0.0,0.0,55.0,32.16
07,240700716,CC du Val d'Ay,95.04,100.0,4.17,39.22,0.0,100.0,75.0,53.68,51.69,5.33,0.0,0.0,42.44,49.64,55.43,2.25,0.0,52.76,16.51,0.0,0.0,0.2,100.0,8.38,0.0,0.0,0.0,45.64,40.35,30.0,0.0,21.79,100.0,100.0,0.0,60.54,32.79,66.47,85.9,0.0,59.99,40.33,58.27,13.89,0.0,63.03,0.0,35.65,0.0,69.34,20.26,0.0,90.24,100.0,61.54,75.02,59.09,65.23,35.61,63.0,98.86,55.36,36.85,0.0,16.67,54.43,0.0,0.0,66.67,100.0,27.22,65.76,8.0,55.0,53.26
07,240700815,CC Berg et Coiron,21.26,71.05,1.39,0.0,49.04,0.0,50.0,58.46,52.53,18.0,0.0,79.62,44.77,42.55,63.13,28.33,19.11,44.48,26.66,32.26,0.0,1.11,27.0,13.27,3.68,0.0,0.0,0.0,33.22,58.52,9.09,21.79,100.0,100.0,0.0,73.77,41.03,63.09,86.86,0.0,42.68,40.33,41.12,1.39,0.0,64.23,0.0,37.76,32.12,61.93,27.5,76.54,58.0,100.0,53.85,69.33,42.05,48.68,44.58,0.0,83.22,46.43,64.66,37.56,53.48,52.14,0.0,0.0,68.97,100.0,21.12,39.57,28.0,55.0,41.68
07,240700864,CC du Rhône aux Gorges de l'Ardèche,100.0,100.0,8.33,91.27,33.33,0.0,25.0,58.33,51.12,66.67,0.0,100.0,33.72,45.64,54.67,58.26,65.18,47.55,21.15,3.23,0.0,0.91,28.57,11.99,79.42,0.0,0.0,39.37,56.07,51.11,24.16,21.79,100.0,100.0,8.96,59.84,33.13,62.21,75.0,0.0,92.13,40.33,41.13,53.61,0.0,39.57,100.0,65.19,0.0,0.0,25.28,0.0,0.0,47.43,53.85,68.19,35.98,47.35,37.22,50.0,68.26,44.64,13.05,26.03,56.1,40.68,100.0,0.0,68.97,100.0,38.65,41.74,22.0,55.0,49.06
08,200041622,CC Ardennes Thiérache,27.06,21.28,55.56,73.36,56.13,0.0,75.0,50.0,32.58,70.67,0.0,0.0,33.14,43.09,42.42,3.15,0.0,48.16,26.14,37.1,0.0,0.0,17.54,4.2,22.09,40.0,35.71,89.31,63.9,12.22,22.36,29.06,35.71,100.0,100.0,74.18,41.14,49.12,53.53,0.0,100.0,25.79,35.39,100.0,0.0,35.78,29.82,20.89,0.0,95.27,3.23,100.0,77.09,31.29,76.92,70.47,25.76,38.41,50.74,5.33,71.48,46.43,22.69,30.64,0.0,37.37,0.0,0.0,67.82,100.0,0.93,55.43,48.0,27.5,51.13
08,200041630,CA Ardenne Métropole,48.61,94.74,52.78,96.36,0.0,47.46,50.0,54.41,40.73,100.0,100.0,94.23,35.47,55.27,13.38,88.26,93.53,50.92,34.39,32.26,0.0,0.91,64.81,19.41,100.0,53.33,100.0,57.26,67.35,71.85,59.21,29.06,82.54,0.0,100.0,13.84,27.58,55.44,35.9,0.0,34.34,25.79,36.47,33.61,100.0,65.35,0.0,76.79,0.0,19.6,2.38,36.73,79.76,46.57,53.85,56.98,16.29,29.14,19.68,35.67,41.89,41.07,27.81,100.0,64.48,80.03,0.0,0.0,64.37,0.0,17.13,0.0,38.0,27.5,41.94
